2024-12-03 15:56:36.400,80,597.9166666666667
2024-12-03 15:56:37.941,110,21.209171533636166
2024-12-03 15:56:39.467,118,32.87431693989071
2024-12-03 15:56:40.997,119,29.20754305646392
2024-12-03 15:56:42.518,119,24.24342105263158
2024-12-03 15:56:44.037,119,30.518981786262895
2024-12-03 15:56:45.576,119,25.379034004765
2024-12-03 15:56:47.101,120,25.803805774278217
2024-12-03 15:56:48.640,120,29.036627654963155
2024-12-03 15:56:50.166,121,28.349726775956285
2024-12-03 15:56:51.690,121,25.97331583552056
2024-12-03 15:56:53.226,122,26.465798045602607
2024-12-03 15:56:54.756,122,22.907128842380644
2024-12-03 15:56:56.280,123,26.399825021872264
2024-12-03 15:56:57.816,123,25.1085776330076
2024-12-03 15:56:59.351,123,29.96523250760539
2024-12-03 15:57:00.883,124,24.575440888308293
2024-12-03 15:57:02.417,124,35.055410691003914
2024-12-03 15:57:03.953,124,31.83398522381573
2024-12-03 15:57:05.481,125,30.953940187731938
2024-12-03 15:57:07.009,125,30.077443280977313
2024-12-03 15:57:08.546,126,25.43402777777778
2024-12-03 15:57:10.084,128,28.464541314248535
2024-12-03 15:57:11.628,129,29.70403974940592
2024-12-03 15:57:13.162,131,29.72928897586432
2024-12-03 15:57:14.699,131,30.17578125
2024-12-03 15:57:16.243,132,23.460790667530784
2024-12-03 15:57:17.774,129,31.655773420479306
2024-12-03 15:57:19.300,131,37.1177370030581
2024-12-03 15:57:20.839,132,27.60078023407022
2024-12-03 15:57:22.376,132,36.0062893081761
2024-12-03 15:57:23.918,133,27.73268398268398
2024-12-03 15:57:25.468,134,37.88172043010753
2024-12-03 15:57:27.009,134,30.189393939393938
2024-12-03 15:57:28.550,135,31.536796536796537
2024-12-03 15:57:30.090,136,34.01017977041369
2024-12-03 15:57:31.661,136,25.79087048832272
2024-12-03 15:57:33.232,137,36.388712072989605
2024-12-03 15:57:34.834,137,46.84572142410993
2024-12-03 15:57:36.398,134,43.65003198976328
2024-12-03 15:57:37.955,134,42.59318766066838
2024-12-03 15:57:39.537,135,46.77946447396163
2024-12-03 15:57:41.122,136,51.625631313131315
2024-12-03 15:57:42.710,132,39.24443043295503
2024-12-03 15:57:44.267,134,45.68873179091688
2024-12-03 15:57:45.827,134,41.340602950609366
2024-12-03 15:57:47.419,133,44.9298135344647
2024-12-03 15:57:48.989,133,48.21542383683875
2024-12-03 15:57:50.544,134,40.27867095391211
2024-12-03 15:57:52.067,134,31.90976784932107
2024-12-03 15:57:53.618,135,31.43963847643641
2024-12-03 15:57:55.158,135,32.29978354978355
2024-12-03 15:57:56.690,135,29.16938819943392
2024-12-03 15:57:58.225,136,30.47044763146458
2024-12-03 15:57:59.769,136,34.85634046230287
2024-12-03 15:58:01.319,138,31.93996126533247
2024-12-03 15:58:02.859,136,31.536796536796537
2024-12-03 15:58:04.403,137,31.47548066537049
2024-12-03 15:58:05.942,137,26.66883398352839
2024-12-03 15:58:07.478,138,31.363932291666668
2024-12-03 15:58:09.015,138,34.25021701388889
2024-12-03 15:58:10.568,138,29.864690721649485
2024-12-03 15:58:12.107,140,34.20567837017772
2024-12-03 15:58:13.650,141,26.25918720276697
2024-12-03 15:58:15.183,141,30.004351610095735
2024-12-03 15:58:16.724,142,35.42748917748918
2024-12-03 15:58:18.251,143,33.08229644182493
2024-12-03 15:58:19.778,140,30.122324159021407
2024-12-03 15:58:21.312,141,28.894691035683202
2024-12-03 15:58:22.850,141,36.66016471608149
2024-12-03 15:58:24.385,144,29.522258414766554
2024-12-03 15:58:25.915,141,31.5892740353172
2024-12-03 15:58:27.458,142,29.64223951578037
2024-12-03 15:58:29.002,147,29.109958954417802
2024-12-03 15:58:30.534,142,28.220191470844213
2024-12-03 15:58:32.077,143,26.345654993514916
2024-12-03 15:58:33.620,143,31.917423259835708
2024-12-03 15:58:35.180,143,37.47863247863248
2024-12-03 15:58:36.754,144,45.528713710531896
2024-12-03 15:58:38.313,144,48.470261018399654
2024-12-03 15:58:39.876,144,45.2914798206278
2024-12-03 15:58:41.458,144,36.40628294328484
2024-12-03 15:58:43.019,144,41.31410256410256
2024-12-03 15:58:44.610,144,47.74109014675052
2024-12-03 15:58:46.163,144,48.077749140893474
2024-12-03 15:58:47.720,145,51.124678663239074
2024-12-03 15:58:49.267,145,41.94695989650711
2024-12-03 15:58:50.806,145,33.26831382748158
2024-12-03 15:58:52.337,145,33.53485838779957
2024-12-03 15:58:53.872,145,26.906779661016948
2024-12-03 15:58:55.409,150,38.31380208333333
2024-12-03 15:58:56.951,146,31.582360570687417
2024-12-03 15:58:58.504,146,26.932989690721648
2024-12-03 15:59:00.059,146,34.626529298132645
2024-12-03 15:59:01.598,147,35.0227420402859
2024-12-03 15:59:03.132,147,28.370297890845837
2024-12-03 15:59:04.666,147,31.936290497934333
2024-12-03 15:59:06.201,147,29.45458496305954
2024-12-03 15:59:07.732,149,28.33877995642701
2024-12-03 15:59:09.266,149,37.011082138200784
2024-12-03 15:59:10.804,148,26.512687052700063
2024-12-03 15:59:12.331,148,30.37898645696811
2024-12-03 15:59:13.857,148,30.7175622542595
2024-12-03 15:59:15.397,149,23.60298895386615
2024-12-03 15:59:16.949,149,32.05004295532646
2024-12-03 15:59:18.485,149,22.889539930555554
2024-12-03 15:59:20.023,151,33.96768596833659
2024-12-03 15:59:21.571,150,30.893126481361776
2024-12-03 15:59:23.122,149,33.32796045562003
2024-12-03 15:59:24.681,150,40.447154471544714
2024-12-03 15:59:26.257,150,43.98412698412699
2024-12-03 15:59:27.849,150,48.85816048606746
2024-12-03 15:59:29.411,150,38.789237668161434
2024-12-03 15:59:30.994,150,41.72461019806153
2024-12-03 15:59:32.554,153,45.68633739576652
2024-12-03 15:59:34.114,150,38.4775641025641
2024-12-03 15:59:35.665,154,41.94641704325372
2024-12-03 15:59:37.236,152,44.09611712285169
2024-12-03 15:59:38.771,151,39.21664493698392
2024-12-03 15:59:40.308,151,27.549913194444443
2024-12-03 15:59:41.845,151,30.772569444444443
2024-12-03 15:59:43.380,154,31.660147761842676
2024-12-03 15:59:44.911,152,26.703679512301328
2024-12-03 15:59:46.439,152,32.23095394018773
2024-12-03 15:59:47.987,151,32.63888888888889
2024-12-03 15:59:49.517,153,32.52670590800088
2024-12-03 15:59:51.059,152,31.435215228206793
2024-12-03 15:59:52.600,152,32.88961038961039
2024-12-03 15:59:54.134,154,34.37635810517167
2024-12-03 15:59:55.673,152,31.409839618552233
2024-12-03 15:59:57.223,152,27.371711944803796
2024-12-03 15:59:58.753,152,30.555555555555557
2024-12-03 16:00:00.293,152,21.659085986571366
2024-12-03 16:00:01.828,152,38.68078175895766
2024-12-03 16:00:03.371,154,26.680717682663207
2024-12-03 16:00:04.905,153,29.64231354642314
2024-12-03 16:00:06.447,152,30.418559377027904
2024-12-03 16:00:07.998,153,39.170432537120725
2024-12-03 16:00:09.548,154,43.12459651387992
2024-12-03 16:00:11.108,153,40.50673508659397
2024-12-03 16:00:12.694,153,36.72450052576235
2024-12-03 16:00:14.276,153,47.02192705039005
2024-12-03 16:00:15.834,155,42.87548138639281
2024-12-03 16:00:17.390,153,47.30975348338692
2024-12-03 16:00:18.956,153,46.59211927582535
2024-12-03 16:00:20.525,153,39.53018707482993
2024-12-03 16:00:22.074,153,50.09683666881859
2024-12-03 16:00:23.608,153,39.410741465535985
2024-12-03 16:00:25.146,153,29.483842984168295
2024-12-03 16:00:26.673,153,27.7304499781564
2024-12-03 16:00:28.197,153,27.597331583552055
2024-12-03 16:00:29.730,153,31.190165361183634
2024-12-03 16:00:31.257,153,24.8307121013543
2024-12-03 16:00:32.787,153,28.951384347067798
2024-12-03 16:00:34.332,153,25.37216828478964
2024-12-03 16:00:35.865,153,30.25456919060052
2024-12-03 16:00:37.398,153,29.406005221932112
2024-12-03 16:00:38.926,153,23.537437240777123
